STL,English,Type
always ( wS5Nr9G9i >= 262 and wS5Nr9G9i <= 2754 -> always [0:7] (eventually (MhPIvl < 0)) ),"It is always the case that whenever wS5Nr9G9i is greater than or equal to 262 and less than or equal to 2754, then for every moment during the next 7 time units there needs to exist a certain time point in the future before the simulation ends, at which MhPIvl shall be ultimately less than 0.",stabilization_recurrence
always ( once [5:8] (b_nT7wM3PI >= 75.45) -> always [0:9.15] (eventually [0:88] (O == Ct_)) ),"Globally, everytime when b_nT7wM3PI was once greater than or equal to 75.45 at a certain moment in the last 5 to 8 time units, then for every moment in the following 9.15 time units, there will have to exist a certain time point within the following 88 time units, at which the mode of O will be eventually Ct_.",stabilization_recurrence
always ( fall (ZENyvOthw >= 3.4 and ZENyvOthw <= 4.0) -> EscoVZ2 == 20.4 ),"Globally, whenever the value of ZENyvOthw gets out of the range [3.4, 4.0] then the following condition holds: the value of signal EscoVZ2 will have to be 20.4 at once.",immediate_response
always [0:10] (vitttG1z <= 63.35),Consecutively the value of vitttG1z must stay less than or equal to 63.35 for at least 10 time units.,invariance_reachability
always ( (d == Nj_2qJL) since [408:1914] (fall (_KeCTQdAo == 11)) -> always [0:35] (eventually [0:5] (rise (Dx8JYkS == 3))) ),"On condition that the d signal is set to Nj_2qJL without interruption since there is a certain moment before between 408 to 1914 time units, at which the scenario that the value of _KeCTQdAo becomes not set to 11 happens once then for each moment during the first 35 time units ultimately there must be a time in the coming 5 time units, at which the value of signal Dx8JYkS should change to 3.",stabilization_recurrence
always ( historically [3:6] (bJNcIv0sBQ == C5d) -> eventually (always [0:58] (SzLtABd >= 2416.0 and SzLtABd <= 2750.3)) ),"As soon as the mode of signal bJNcIv0sBQ remains in C5d continuously within the last 3 to 6 time units, then the following condition is true: there ought to exist sometime in the future finally, after which for every time point within the coming 58 time units, uninterruptedly the value of signal SzLtABd will be staying greater than or equal to 2416.0 and at most 2750.3.",stabilization_recurrence
always ( (eRnbK4 >= 3 and eRnbK4 <= 5) and L_ > 5.7 -> eventually [5.0:9.9] (rise (DjbMiHSP0 == 6.5)) ),"Globally, while the value of signal eRnbK4 is greater than or equal to 3 and less than or equal to 5, and the value of L_ is greater than 5.7, then the following condition is true: there should exist a certain moment during the next 5.0 to 9.9 time units eventually, at which the value of DjbMiHSP0 ought to be changed to 6.5.",temporal_response
always ( khDVgDI == 3 and not (NfbO0HaW > 1 and NfbO0HaW < 5) -> eventually [32:67] (QqXu == I) ),"In the case the khDVgDI signal is 3 and the value of NfbO0HaW is out of the range (1, 5), then the following condition is true: at a time in the first 32 to 67 time units the state of QqXu is in I.",temporal_response
always ( kD == 4 -> fN5Itl == 70.85 ),"Globally, when the value of kD is equal to 4 then without any delay the value of fN5Itl has to be equal to 70.85.",immediate_response
eventually (not (ZP == 1.2)),ZP will not be equal to 1.2 eventually at a certain moment in the future before the execution ends.,invariance_reachability
always ( _ >= 2 and nQpL > 96 -> not (always (rf == tA)) ),"It is always the case that whenever _ is at least 2, and the value of nQpL is above 96, then in the future before the end of the execution rf oughtn't to remain in tA consistently.",temporal_response
eventually (J6jVcF == CiKG),At a certain time instant in the future J6jVcF is finally in CiKG.,invariance_reachability
always ( CYWC_HL > 2270.26 or W_2 == gdEhY76 -> fall ((xdAd < 4) until [7:10] (rise (HXl > 60 and HXl < 81))) ),"Globally, if CYWC_HL is higher than 2270.26 or the mode of W_2 is in gdEhY76, then in response the condition that the value of signal xdAd will remain less than 4 continuously till the value of HXl enters the region (60, 81) finally at a certain time point during the first 7 to 10 time units should be detected to shift from true to false.",temporal_response
always ( rise (leGe == 59) -> always [0:73] (not (kxTuW < 9.71)) ),"Globally, if the event that leGe changes to 59 is detected then the following condition is true: the value of signal kxTuW won't be below 9.71 and must continue like that without interruption for each time instant during the coming 73 time units.",temporal_response
always [0:8] (l4I6qx == 25),The value of signal l4I6qx is 25 consistently for each moment during the first 8 time units.,invariance_reachability
always ( rise (jfgXRjEK >= 2622) -> always [78.6:83.3] (N3 >= 52 and N3 <= 91) ),"Globally, when the event that the value of signal jfgXRjEK gets raised to no less than 2622 is detected, then all of the following conditions are true: for every time point within the coming 78.6 to 83.3 time units the N3 signal should remain at least 52 and at most 91 continuously.",temporal_response
always ( not (KO2kbt3pLT >= 1944.8 and KO2kbt3pLT <= 2233.9) and (rE >= 29 and rE <= 78) -> not fall (pSSwa >= 7 and pSSwa <= 37) ),"As soon as KO2kbt3pLT is out of the range [1944.8, 2233.9] and the value of rE is greater than or equal to 29 and less than or equal to 78, then in response starting without any delay the value of pSSwa must not leave the range [7, 37].",immediate_response
always ( fall (GxY == 72.51) -> uFOGoV > 3 and rise (sEdHT8 == 10) ),It is always the case that when the transition action that GxY becomes not set to 72.51 is detected then all of the following conditions hold: the uFOGoV signal will have to stay above 3 at the same moment and the transition action that the sEdHT8 signal changes to 10 shall occur instantly.,immediate_response
always (Et2z2u == x1JLZ0_PRE),Consecutively the mode of Et2z2u shall stay in x1JLZ0_PRE in the future.,invariance_reachability
always ( o4M >= 90 -> eventually [0:5.84] (always [0:3] (wJgWY == pHSju)) ),"On condition that the value of o4M is greater than or equal to 90, then all of the following conditions are true: there shall be ultimately sometime during the subsequent 5.84 time units, after which the state of wJgWY will be pHSju and must keep like this consistently for every moment during the next 3 time units.",stabilization_recurrence
always [0:8] (EtF0GG >= 0),The value of signal EtF0GG will be staying no less than 0 uninterruptedly for each time instant in the first 8 time units.,invariance_reachability
always ( fall (T >= 7 and T <= 98) and rise (O3 > 566.12 and O3 <= 605.12) -> always [0:1118] (not (B < 39)) ),"It is always the case that everytime when the scenario that the value of signal T leaves the range [7, 98] occurs and the event that the O3 signal settles inside the bound (566.12, 605.12] is detected, then in response the B signal mustn't be smaller than 39 and then this scenario has to consistently hold within the coming 1118 time units.",temporal_response
always (MUWoSwVA_ == rfr and A5 == leBt),"In the future till the execution ends the state of signal MUWoSwVA_ will be in rfr all the time, and A5 needs to stay in leBt consecutively.",invariance_reachability
always ( aCsXup <= 7.03 and rise (O5mkHR2jUe > 2552.88 and O5mkHR2jUe < 2686.82) -> always [0:76.5] (rkZVB <= 56) ),"When the aCsXup signal is at most 7.03, and the event that the O5mkHR2jUe signal enters the range (2552.88, 2686.82) occurs then in response the rkZVB signal shall be no larger than 56 and then will uninterruptedly hold like that in the subsequent 76.5 time units.",temporal_response
eventually [2739.95:2762.99] (tOqdfnECjY == 5),"Finally there shall exist a certain time point starting between 2739.95 to 2762.99 time units, at which the tOqdfnECjY signal should be equal to 5.",invariance_reachability
eventually [0:38] (FyOAZa == 619),The FyOAZa signal must be finally equal to 619 at a certain time point starting at most 38 time units.,invariance_reachability
always ( rise (Banx5LvjhK > 639) -> wTyv_jO >= 87 or PG2OMo9kE == c ),"Globally, everytime when the transition action that the value of signal Banx5LvjhK becomes greater than 639 takes place then in no time the wTyv_jO signal will have to be at least 87, or PG2OMo9kE ought to be in c simultaneously.",immediate_response
always ( rise (H25K >= 7) -> not (always [0.47:4.79] (c_Vq == 41)) ),"It is always the case that if the transition action that H25K increases to greater than or equal to 7 is observed, then the condition that the value of signal c_Vq remains on 41 for every time point within the first 0.47 to 4.79 time units isn't true.",temporal_response
always ( rise (yXfU_wz0 > 72) -> eventually [0:2] (always [0:4] (lzUH4 == 4)) ),"It is always the case that everytime when the scenario that the value of yXfU_wz0 jumps to higher than 72 is observed, then in response ultimately there will have to be a certain time point within the coming 2 time units, at which the value of signal lzUH4 has to equal to 4 and shall uninterruptedly hold like this for each time instant within 4 time units.",stabilization_recurrence
always ( KKDY <= 4 or rise (NxcU <= 18) -> eventually [5:10] (always [18:70] (yt == 80)) ),"Globally, when the value of KKDY is no more than 4, or the value of NxcU gets to less than or equal to 18, then the following condition holds: at a time during the following 5 to 10 time units, for the following 18 to 70 time units consecutively the value of yt shall be set to 80.",stabilization_recurrence
always [0:1.91] (z4k_UBFX < 14 or w == 4),"For each time instant within 1.91 time units, the value of z4k_UBFX needs to consistently stay less than 14 or continuously the w signal will stay at 4.",invariance_reachability
eventually [0:1] (not rise (t4Mf0o > 681 and t4Mf0o < 757) and REZqy3 > 23),"At a certain time instant within 1 time units finally the scenario that the value of signal t4Mf0o enters the bound (681, 757) must not get detected, and the value of REZqy3 must be ultimately higher than 23.",invariance_reachability
always ( not (ulTG8YUryw > 95 and ulTG8YUryw <= 100) -> always (eventually [6:9] (yt == 1751)) ),"During the interval that the value of signal ulTG8YUryw lingers in the outside of the range (95, 100] then the following condition holds: for every time point in the future before the execution ends there ought to be a certain time instant during the subsequent 6 to 9 time units, at which yt needs to be 1751 finally.",stabilization_recurrence
always ( rise (Wkbqi6G == srBZ) -> O > 8 ),"As soon as the scenario that the mode of signal Wkbqi6G gets set to srBZ takes place, then all of the following conditions are true: O is higher than 8 starting without any delay.",immediate_response
always ( rise (I2F > 1505) -> hHkjuT5 <= 3 ),In the case the event that the value of I2F gets more than 1505 is observed then in response the value of hHkjuT5 is promptly less than or equal to 3.,immediate_response
always ( Go == 439.2 or rise (Mr6xs > 2425) -> (U <= 7) until [1.4:4.7] (fall (FpvFR1 == 3)) ),"Whenever the Go signal is 439.2, or the transition action that the value of signal Mr6xs becomes greater than 2425 is detected then the following condition is true: U is less than or equal to 7 and this condition ought to uninterruptedly continue until there will be a certain time instant in the coming 1.4 to 4.7 time units, at which the scenario that the value of signal FpvFR1 begins deviating from 3 will occur ultimately.",temporal_response
always [51:72] (t_g7LsOUr >= 10 and G == v0ttZLl),During the first 51 to 72 time units the value of t_g7LsOUr needs to remain greater than or equal to 10 all the time and the G signal will be keeping in v0ttZLl continuously.,invariance_reachability
always ( rise (Wcf_ == 3.7) or q_SZjL1e == ceeKP3 -> always [0:241] (not (E0dcVj == EzgjL)) ),"On condition that the value of Wcf_ changes to 3.7 or the state of signal q_SZjL1e keeps in ceeKP3, then the following condition is true: continuously the state of E0dcVj ought never to be set to EzgjL for every time point in the next 241 time units.",temporal_response
always ( rise (jv12 >= 0 and jv12 <= 8) -> fudZ == 0 ),"In the case the transition action that the jv12 signal settles inside the bound [0, 8] is detected, then the following condition holds: fudZ is 0.",immediate_response
always [7:9] (ZHshuBugx >= 9 or kqNS5z >= 22),"For every time instant during the first 7 to 9 time units the ZHshuBugx signal stays greater than or equal to 9 uninterruptedly, or the kqNS5z signal will be remaining at least 22.",invariance_reachability
always ( rise (RVx > 2666 and RVx <= 2844) -> eventually (always [64.1:87.2] (xbukG == q3nWtr)) ),"As soon as the scenario that RVx enters the region (2666, 2844] occurs, then the following condition is true: there must be a certain time point in the future before the end of the simulation ultimately, at which for each time point within the following 64.1 to 87.2 time units consistently the mode of xbukG should stay in q3nWtr.",stabilization_recurrence
always ( not rise (once [56.45:89.39] (UvE0xnQF8 >= 10)) -> eventually [0:4] (always [0:2936] (ePccD <= 34)) ),"In case that the subsequent condition won't be observed to shift from false to true: at sometime in the elapsed 56.45 to 89.39 time units, the value of UvE0xnQF8 would be no less than 10 once, then all of the following conditions are true: after sometime within the following 4 time units, the value of ePccD ought to consistently remain less than or equal to 34 for every time point in the following 2936 time units.",stabilization_recurrence
always ( g05GALG == uWUZZmV -> (not (bV_ == 61)) until (rise (BqH_dSQ == 9)) ),"While g05GALG is in uWUZZmV then the following condition is true: at sometime in the future before the end of the simulation, ultimately the scenario that the value of signal BqH_dSQ gets changed to 9 will take place, before that continuously the value of bV_ oughtn't to be equal to 61.",temporal_response
always ( (hk9gz1_yLc == 85) since [0:4.6] (rise (pAg5RyZK > 1)) -> not (always [0:2091.69] (qcj0 < 85)) ),It is always the case that whenever the value of signal hk9gz1_yLc is 85 and this condition consistently lasts since the scenario that the value of pAg5RyZK becomes higher than 1 occurred once at sometime within the last 4.6 time units then in response the value of signal qcj0 never keeps below 85 consistently within the subsequent 2091.69 time units.,temporal_response
always [0:2717] (not fall (uCgYXdK >= 5)),For more than 2717 time units consecutively the event that the uCgYXdK signal decreases below 5 must not get detected.,invariance_reachability
eventually [0:52] (vEAQsbHN02 < 25 and kIsa1hUBjn <= 6),"There ought to exist a time within 52 time units, at which the value of vEAQsbHN02 needs to be eventually less than 25, and the value of signal kIsa1hUBjn ought to be less than or equal to 6 finally.",invariance_reachability
always ( fall (B5WYfDjS >= 90 and B5WYfDjS <= 92) -> not rise ((not (WRcxuBXvM == 735.7)) until [63:79] (sY7P3zvju == dU6iQPKA)) ),"As soon as the value of B5WYfDjS goes out of the bound [90, 92] then in response the condition that continuously WRcxuBXvM will never be equal to 735.7 till sY7P3zvju is dU6iQPKA ultimately at a time within the subsequent 63 to 79 time units mustn't be detected to change from false to true.",temporal_response
always ( rise (LE4H1S >= 0) -> eventually (always (ADfyA == 3)) ),"It is always the case that in case that the transition action that the LE4H1S signal increases to no less than 0 gets observed then ultimately there must exist a certain moment in the future before the end of the execution, at which the value of ADfyA must be equal to 3 then this scenario keeps in the future until the simulation ends.",stabilization_recurrence
eventually [0:3.46] (P_X5Q >= 4.29 and TV >= 10),"At a certain moment within 3.46 time units, ultimately the P_X5Q signal is greater than or equal to 4.29 and TV ought to be greater than or equal to 10.",invariance_reachability
always ( Mhop == _q6PI and l == 87 -> eventually (always [76:95] (not (Ciq3Ti7 >= 3))) ),"It is always the case that whenever the Mhop signal is in _q6PI, and the l signal equals to 87 then all of the following conditions hold: ultimately there will have to be sometime in the future before the end of the execution, at which uninterruptedly Ciq3Ti7 must not be greater than or equal to 3 for every moment during the next 76 to 95 time units.",stabilization_recurrence
always [26.1:58.1] (UwdHCUF5QF == 2972),The UwdHCUF5QF signal will be equal to 2972 consistently in the first 26.1 to 58.1 time units.,invariance_reachability
always ( rise (xWG9xjq >= 2056) -> always [0:19.9] (Q == 2) ),"Globally, in case that the event that the value of signal xWG9xjq becomes greater than or equal to 2056 is observed, then the following condition holds: the Q signal has to be equal to 2 then uninterruptedly this scenario should sustain for each time point within the subsequent 19.9 time units.",temporal_response
always [0:9] (aO >= 24 or XK3_ > 0.4),"For each moment within 9 time units, the aO signal uninterruptedly remains greater than or equal to 24, or the value of signal XK3_ shall always keep more than 0.4.",invariance_reachability
always [0:8] (I < 1407),"For each moment during the first 8 time units, the I signal has to remain smaller than 1407 continuously.",invariance_reachability
always (not (qNYc1 < 2) or not (VxTL < 9)),"In the future till the simulation ends, uninterruptedly the qNYc1 signal should never be less than 2 or consistently the value of signal VxTL should never be below 9.",invariance_reachability
always ( fall (DBU32H8rC == CR) -> always [0:67.5] (eventually [0:27] (fall (bR == 8))) ),"In the case the scenario that the state of DBU32H8rC starts deviating from CR happens then all of the following conditions are true: for every time point during the first 67.5 time units, ultimately there will have to be a time in the next 27 time units, at which bR ought to become not set to 8.",stabilization_recurrence
eventually [0:13] (MJ > 2 or J1CbdF == Fh9UAuoj),"There must exist a certain time point in less than 13 time units, at which the value of MJ shall be larger than 2 ultimately, or eventually the J1CbdF signal shall be set to Fh9UAuoj.",invariance_reachability
always ( E6R2 == 2843 -> eventually [47:62] (W > 8 and W < 10) ),"During the interval that the value of signal E6R2 settles to 2843, then all of the following conditions are true: the value of W must be finally higher than 8 and below 10 at a time in the first 47 to 62 time units.",temporal_response
always ( fall (dk_dpH0CkI == 8) -> (not fall (mhvS5 > 92.9)) until [0:2003] (rise (hmcXihXd < 67)) ),"Globally, whenever the event that the value of dk_dpH0CkI starts not equaling to 8 is observed, then the following condition is true: consecutively the transition action that the value of signal mhvS5 drops to less than or equal to 92.9 doesn't get observed till there finally exists a time within the first 2003 time units, at which the scenario that hmcXihXd falls below 67 gets observed.",temporal_response
always [8:9] (Bo2AZ8A7u > 3.99),The Bo2AZ8A7u signal will have to be over 3.99 during the first 8 to 9 time units.,invariance_reachability
always (not (UZtnwVX4g > 1610 and UZtnwVX4g < 2732)),"In the future before the end of the execution, uninterruptedly the UZtnwVX4g signal won't be above 1610 and below 2732.",invariance_reachability
always ( rise (NW_Z == G) -> eventually [2:3] (always [0:47] (not (BaJ <= 9.85))) ),"In case that the scenario that the NW_Z signal is shifted to G happens then all of the following conditions are true: ultimately there should exist sometime within the first 2 to 3 time units, after which consecutively the BaJ signal will not be at most 9.85 for each time point during the following 47 time units.",stabilization_recurrence
always ( wHuATP1H == B and not (l4xBv < 4) -> eventually [47:63] (always [96:100] (AmZU3 == 6)) ),"Globally, whenever the state of wHuATP1H is B and the l4xBv signal isn't smaller than 4 then the following condition is true: there ought to exist a certain moment starting between 47 to 63 time units, at which for each time point during the following 96 to 100 time units, the AmZU3 signal has to remain on 6 all the time.",stabilization_recurrence
always ( historically [0:26] (iRK7S8 <= 2504.81) -> always [0:700] (eventually [0:6] (rise (CTyrPRNn >= 7))) ),"Globally, when the value of iRK7S8 consecutively remained less than or equal to 2504.81 in the past 26 time units, then in response for every time instant during the first 700 time units, there should exist a certain moment in the first 6 time units, at which the event that the value of signal CTyrPRNn increases to at least 7 ultimately occurs.",stabilization_recurrence
always ( rise (XHmFCch == 10.77) -> (w == PBM2uU3p) since [0:0.72] (rise (DaX4 >= 7)) ),"It is always the case that if the transition action that the value of XHmFCch becomes equal to 10.77 gets observed, then all of the following conditions hold: w is PBM2uU3p then this condition has been uninterruptedly holding since at a time within the elapsed 0.72 time units the transition action that the value of signal DaX4 increases to no less than 7 is detected.",temporal_response
always ( (KFzSOJSBV <= 10) since (rise (hxjED6yRR <= 6)) -> (V >= 95 and V <= 100) until (tsLtemm9Xu >= 1913) ),"It is always the case that in case that there would once exist a time in the past starting from the beginning of the execution, at which the event that the value of hxjED6yRR went to at most 6 would occur, and after this uninterruptedly KFzSOJSBV has been keeping no more than 10 then V will have to remain no less than 95 and less than or equal to 100 consecutively until tsLtemm9Xu remains no less than 1913 finally, which ought to get detected at a certain time instant in the future before the simulation ends.",temporal_response
always ( rise (wX < 8) -> not (fz7_A > 81 and fz7_A < 85) ),"Globally, everytime when the transition action that wX becomes below 8 happens then in no time fz7_A is never larger than 81 and less than 85.",immediate_response
always [0:34] (vL7T6iC > 6),Uninterruptedly vL7T6iC will be keeping larger than 6 for each time instant during the first 34 time units.,invariance_reachability
always ( not fall (MusPZwUQm7 >= 48 and MusPZwUQm7 <= 79) -> eventually [0:46] (always [0:8] (Ka3GrRoBWK >= 83)) ),"It is always the case that everytime when the transition action that MusPZwUQm7 gets out of the range [48, 79] doesn't happen, then the following condition holds: eventually after a certain time instant in the coming 46 time units for each time point in the subsequent 8 time units, continuously the Ka3GrRoBWK signal shall be at least 83.",stabilization_recurrence
always ( historically [0:2448] (gw == pO_k) -> always [767:2101] (eventually [56:95] (rise (PbYRLSrL9y < 6.8))) ),"Globally, everytime when within the elapsed 2448 time units without interruption the state of gw has been keeping in pO_k then the following condition is true: for each time instant within the following 767 to 2101 time units, there ought to finally exist sometime within 56 to 95 time units, at which the event that PbYRLSrL9y gets below 6.8 must happen.",stabilization_recurrence
always ( (k > 8 and k < 10) and aC_55 == swVjLkN0_ -> eventually [9:69] (always [0:55] (BNoBRFmqm == 5)) ),"While the k signal is greater than 8 and smaller than 10 and the aC_55 signal is set to swVjLkN0_, then all of the following conditions are true: there has to be finally a certain time point during the subsequent 9 to 69 time units, after which consecutively the value of BNoBRFmqm must remain on 5 in the next 55 time units.",stabilization_recurrence
always ( rise (K < 0) -> BeCXFGBm > 41 ),"In the case the transition action that the K signal becomes lower than 0 gets detected, then the following condition holds: instantly the BeCXFGBm signal must be higher than 41.",immediate_response
always ( azQK > 58 and (tFXT_bl >= 36 and tFXT_bl <= 58) -> (Dh == XLuoRJilt) since [3:10] (SLYKmxq == AT) ),"In the case the value of signal azQK is larger than 58, and the value of tFXT_bl is greater than or equal to 36 and at most 58 then all of the following conditions hold: there needed to exist a certain time instant during the elapsed 3 to 10 time units, at which the state of SLYKmxq would have to be once set to AT, since then the state of Dh consistently remains in XLuoRJilt.",temporal_response
always ( always (Y == 20.1) -> eventually [32:42] (always [1619:2052] (not (a_w3S5iTtg <= 8.84))) ),"Globally, when the value of signal Y is 20.1 and will continue like this without interruption in the future till the execution ends, then all of the following conditions hold: after a certain time point in the first 32 to 42 time units for each time point during the coming 1619 to 2052 time units the value of a_w3S5iTtg will continuously not be no larger than 8.84.",stabilization_recurrence
always [0:3.08] (RQfrw >= 1206 and RQfrw <= 2408),"For each time instant within the first 3.08 time units, the RQfrw signal will keep between [1206, 2408].",invariance_reachability
always ( fall (ucT == 2990) -> v > 0 ),"Whenever the scenario that ucT starts not equaling to 2990 is detected, then the value of v needs to be bigger than 0 at the same moment.",immediate_response
always ( rise ((YoGnNP > 4) since [0:4] (_IGGd3 == KH58d4OZ96)) -> always [0:75] (b9FYi > 62 and b9FYi < 63) ),"As soon as the condition that YoGnNP is continuously larger than 4 since once the mode of _IGGd3 is in KH58d4OZ96 at a certain moment during the elapsed 4 time units will shift from false to true, then all of the following conditions hold: for each moment in the coming 75 time units, without interruption b9FYi will be remaining higher than 62 and less than 63.",temporal_response
eventually (iF > 7 and iF < 10),At a time in the future before the execution ends iF is finally larger than 7 and smaller than 10.,invariance_reachability
always [0:9] (ZlSo6I2ga == 2 or mYVim9ll_ >= 18.57),"For at least 9 time units, consistently ZlSo6I2ga must stay equal to 2 or the mYVim9ll_ signal ought to continuously stay greater than or equal to 18.57.",invariance_reachability
always [1625:2312] (piF7 >= 4 and SPPjQHrT < 27),"For every moment within 1625 to 2312 time units, the value of signal piF7 must keep greater than or equal to 4 and without interruption SPPjQHrT has to stay smaller than 27.",invariance_reachability
always ( rise (hwglVQw95y < 417) -> fall (once [0:1935] (MI2_q >= 90)) ),"It is always the case that everytime when the transition action that hwglVQw95y goes down to smaller than 417 is detected then in response the subsequent condition needs to be detected to shift from true to false: there would be sometime during the elapsed 1935 time units, at which the value of MI2_q would once stay at least 90.",temporal_response
eventually [5:8] (mGM <= 837),Finally the mGM signal needs to be at most 837 at a certain moment in the first 5 to 8 time units.,invariance_reachability
always ( rise (qbPY3_q < 1130) -> eventually [0:6] (always [38:60] (f5cMrl > 2.71 and f5cMrl < 7.63)) ),"Globally, whenever the transition action that the qbPY3_q signal goes down to smaller than 1130 happens, then in response eventually there shall be a time during the next 6 time units, after which the value of signal f5cMrl is over 2.71 and smaller than 7.63 and then will be staying like that consecutively for every moment in the subsequent 38 to 60 time units.",stabilization_recurrence
always ( not (eventually [0:1839] (_rPR >= 3)) -> always [63.7:67.2] (eventually [5:8] (rise (etjyedGq2N < 42.7))) ),"Whenever the _rPR signal isn't greater than or equal to 3 for any time instant within the first 1839 time units, then in response for each time instant within the following 63.7 to 67.2 time units there should exist a certain time instant within the following 5 to 8 time units, at which ultimately the event that the etjyedGq2N signal goes down to smaller than 42.7 must occur.",stabilization_recurrence
always ( fall (_T5EmcN == 5) -> always [6.13:7.93] (eventually [0:25] (dUTpzKCEzX >= 98)) ),"As soon as the transition action that the _T5EmcN signal becomes not set to 5 gets observed then the following condition is true: for every moment during the next 6.13 to 7.93 time units, there needs to exist sometime in the first 25 time units eventually, at which dUTpzKCEzX will have to be greater than or equal to 98.",stabilization_recurrence
always ( fall (eVTn == SEf_v0I) -> always [0:49] (eventually [0:1] (rise (xc5puxfBoa > 73 and xc5puxfBoa < 96))) ),"When the scenario that the eVTn signal leaves SEf_v0I takes place then for each moment during the subsequent 49 time units, ultimately the transition action that xc5puxfBoa enters the region (73, 96) should get detected at a certain time instant in the subsequent 1 time units.",stabilization_recurrence
always ( fall (nGo == 6) -> Q >= 0 and Q <= 4 ),"Globally, when the transition action that nGo becomes not set to 6 happens then the following condition holds: the value of signal Q must be promptly within the closed interval [0, 4].",immediate_response
always ( fall (wVPZE >= 74.08 and wVPZE < 82.1) -> Tx > 51 and Tx < 53 ),"In the case the transition action that the wVPZE signal gets out of the range [74.08, 82.1) takes place then all of the following conditions are true: the Tx signal has to be over 51 and smaller than 53 at once.",immediate_response
always ( rise (kTrc_2_4T > 1) -> eq6z > 5 ),"Globally, if the scenario that the value of kTrc_2_4T increases above 1 takes place then the following condition holds: without any delay eq6z will remain over 5.",immediate_response
always ( not (H_qMt == 2666) -> eventually [0:48] (KSiO > 5) ),"It is always the case that everytime when the value of H_qMt isn't 2666, then all of the following conditions hold: there needs to exist a certain time instant after at most 48 time units, at which KSiO must be eventually higher than 5.",temporal_response
always ((VOjwAce >= 22.4 and VOjwAce <= 48.9) and (b3H >= 5 and b3H <= 10)),"In the future until the end of the simulation, the VOjwAce signal will be greater than or equal to 22.4 and no larger than 48.9 continuously, and b3H keeps at least 5 and less than or equal to 10 all the time.",invariance_reachability
always ( rise (Ade0fyJ >= 2.02) -> always [11:27] (eventually [0:2896] (bk_J29QjF == Uz1sN4)) ),"In the case the event that the value of Ade0fyJ jumps to greater than or equal to 2.02 occurs, then all of the following conditions hold: for every time point in the subsequent 11 to 27 time units, the mode of signal bk_J29QjF must ultimately keep in Uz1sN4 at a time in the coming 2896 time units.",stabilization_recurrence
always ( historically [0:85.06] (S3_06kw == o53mdkv) -> not (eventually (nCI2v >= 721)) ),"Everytime when the S3_06kw signal is in o53mdkv in the past 85.06 time units, then in response there shan't be any time instant in the future before the end of the simulation, at which nCI2v will be at least 721.",temporal_response
always ( rise (xQggypVRPU <= 59) -> aa8oRB >= 26 ),"It is always the case that whenever the event that the value of xQggypVRPU goes to at most 59 gets observed, then the following condition holds: aa8oRB will have to be greater than or equal to 26 at the same time.",immediate_response
always ( rise (em4978o6 > 32.2 and em4978o6 < 46.8) -> always [5.3:6.0] (cvSCvKOnQw > 6.14) ),"Everytime when the event that em4978o6 settles inside the bound (32.2, 46.8) is detected then the following condition holds: the cvSCvKOnQw signal will have to be larger than 6.14 and shall keep like this uninterruptedly for each time point during the first 5.3 to 6.0 time units.",temporal_response
always ( rise (Sb7qZAuG >= 2998) -> not (byZBi == 7) ),It is always the case that in case that the transition action that the value of Sb7qZAuG becomes greater than or equal to 2998 gets detected then the following condition holds: at the same time point the byZBi signal isn't 7.,immediate_response
eventually [1944:2676] (PGjq7 < 3.8),"At sometime after between 1944 to 2676 time units, PGjq7 will stay less than 3.8 ultimately.",invariance_reachability
always ( once (fR > 4 and fR < 5) -> rise ((not (pGCYP > 26 and pGCYP < 100)) since [0:2798] (cR5RXP < 4.5)) ),"Globally, in case that at a certain moment in the past from the beginning of the execution, the fR signal will be higher than 4 and less than 5, then in response the subsequent condition must be detected to change from false to true: the cR5RXP signal would remain less than 4.5 at a certain moment in the last 2798 time units, and since then without interruption pGCYP has been staying in the outside of the range (26, 100).",temporal_response
always ( (zbUrKCTDVd == eaD4) since (ltyJ4B >= 486) -> eventually [0:312] (always [0:12.14] (f1xlEATz_ == SgYAf)) ),"It is always the case that if there was a certain moment in the past, at which the value of ltyJ4B was greater than or equal to 486, after this the state of signal zbUrKCTDVd is in eaD4 consistently then all of the following conditions hold: eventually at a certain moment within the next 312 time units for each time point in the subsequent 12.14 time units, the mode of f1xlEATz_ will be continuously keeping in SgYAf.",stabilization_recurrence
eventually [330:2899] (rHK9peMqlY >= 15),"Eventually at sometime after between 330 to 2899 time units, the rHK9peMqlY signal should stay greater than or equal to 15.",invariance_reachability
always ( M0QEgUog > 43 and M0QEgUog < 98 -> always [4:59] (eventually [6.4:23.7] (Yt1eD_5YXC <= 35)) ),"While the M0QEgUog signal is within (43, 98), then in response for every moment during the first 4 to 59 time units there should exist a certain moment in the first 6.4 to 23.7 time units, at which Yt1eD_5YXC shall be at most 35.",stabilization_recurrence
always ( rise (hcqI >= 62) -> always [0:56] (eventually [0:71] (rise (PvCloxbSJ < 17))) ),"It is always the case that whenever the transition action that the value of hcqI rises to no less than 62 gets observed, then the following condition is true: for every moment within the next 56 time units at a certain time point in less than 71 time units the PvCloxbSJ signal shall become less than 17 finally.",stabilization_recurrence
always ( gVE_9C < 2.15 -> R0 == qHV ),As soon as the value of gVE_9C keeps less than 2.15 then all of the following conditions hold: the state of signal R0 shall be in qHV simultaneously.,immediate_response
