STL,English,Type
always ( fall (pred1) -> always [0:t1] (eventually (pred2)) ),"It is always the case that in case that the scenario that the value of signal pred1 takes place, then the following condition is true: for every time instant during the following t1 time units at a time in the future before the end of the execution, ultimately pred2",stabilization_recurrence
always ( fall (pred1 and pred2) -> pred3 ),If the scenario that the value of signal pred1 and pred2 occurs then all of the following conditions are true: pred3 immediately.,immediate_response
always ((pred1 and pred2) or not (pred3)),In the future till the execution ends pred1 and pred2 or the value of signal pred3,invariance_reachability
always ( pred1 and pred2 -> always [0:t1] (not (pred3)) ),It is always the case that when the mode of pred1 and the pred2 then all of the following conditions hold: uninterruptedly pred3 for each time instant during the coming t1 time units.,temporal_response
always ( rise (pred1) -> always [0:t1] (eventually [0:t2] (fall (pred2))) ),"As soon as the pred1 then the following condition is true: for every time instant in the first t1 time units, there ought to be a certain moment during the following t2 time units ultimately, at which the transition action that the value of signal pred2 ought to get detected.",stabilization_recurrence
always ( fall (pred1) -> historically (pred2 and pred3) ),When the scenario that the state of pred1 is detected then all of the following conditions are true: the value of pred2 and pred3 and then has to continuously remain in this range in the past since the start of the simulation.,temporal_response
eventually (pred1 and fall (pred2)),"At a certain time point in the future before the simulation ends the value of signal pred1 finally, and finally the event that the value of signal pred2 has to get detected.",invariance_reachability
always ( rise (pred1) -> pred2 or pred3 ),"In the case the scenario that the value of pred1 occurs, then all of the following conditions are true: simultaneously the value of signal pred2 or starting without any delay the value of signal pred3",immediate_response
always ( rise (pred1) -> eventually [t1:t2] (always [val2:t3] (pred2)) ),"As soon as the transition action that the value of pred1 is observed then the following condition holds: there exists a certain time instant starting between t1 to t2 time units, after which uninterruptedly pred2 for each moment within t3 time units.",stabilization_recurrence
always ( rise (pred1) -> always [0:t1] (eventually [0:t2] (rise (pred2))) ),"Globally, whenever the event that pred1 gets detected, then the following condition holds: for every moment within the following t1 time units, at a certain moment starting at most t2 time units, the scenario that the value of pred2 will have to eventually get observed.",stabilization_recurrence
always ( pred1 -> eventually [0:t1] (always [0:t2] (pred2)) ),"It is always the case that everytime when the mode of pred1 then finally there will exist a certain time instant during the first t1 time units, after which the pred2 and must stay in this range continuously for each time point in the next t2 time units.",stabilization_recurrence
always ( not fall (historically [0:t1] (pred1)) -> eventually (pred2) ),In case that the following condition does not shift from true to false: the state of pred1 in the elapsed t1 time units then the following condition is true: ultimately at a certain time instant in the future before the end of the simulation the value of pred2,temporal_response
always ( not (pred1) or not fall (pred2) -> pred3 and rise (pred4) ),"It is always the case that if the value of pred1 or the event that the value of pred2 doesn't take place, then at the same time the pred3 and right away the event that the value of pred4 must be observed.",immediate_response
always ( pred1 -> (pred2 and pred3) or pred4 ),"It is always the case that in case that the mode of signal pred1 then the following condition is true: the value of signal pred2 and pred3 promptly, or pred4",immediate_response
always ((pred1 and pred2) or pred3),In the future till the execution ends the value of signal pred1 and pred2 or consecutively the state of pred3,invariance_reachability
always ( rise (pred1) -> always [0:t1] (eventually (rise (pred2 and pred3))) ),"When the pred1 then the following condition holds: for every time point within t1 time units, there ought to exist a certain moment in the future before the end of the execution, at which ultimately the transition action that the value of signal pred2 and pred3 will have to be detected.",stabilization_recurrence
always [0:t1] (pred1 or pred2),"For each time point within t1 time units, the pred1 or the pred2 consistently.",invariance_reachability
eventually [0:t1] (pred1 and pred2),"At sometime during the first t1 time units, the state of pred1 ultimately, and the value of pred2",invariance_reachability
always [0:t1] (pred1 and pred2),"For at least t1 time units, consecutively pred1 and the value of signal pred2 all the time.",invariance_reachability
always ( pred1 -> pred2 ),Everytime when the state of signal pred1 then all of the following conditions are true: the pred2 promptly.,immediate_response
always ( rise (pred1) -> always [t1:t2] (pred2 and pred3) ),"Globally, when the scenario that the value of pred1 occurs, then the following condition is true: the value of signal pred2 and pred3 and this scenario needs to keep for each time point during the following t1 to t2 time units.",temporal_response
always ( once [t1:t2] (rise (pred1)) -> eventually [0:t3] (always [0:t4] (pred2)) ),"It is always the case that if there will be a certain moment in the past t1 to t2 time units once, at which the event that the pred1 will be observed then the following condition is true: eventually at sometime after at most t3 time units, the mode of pred2 and then this scenario will be always lasting for every time point in the next t4 time units.",stabilization_recurrence
always ( fall (pred1) -> eventually [t1:t2] (pred2 and pred3) ),"On condition that the state of pred1 then the following condition is true: there will exist a certain time point within the coming t1 to t2 time units, at which finally pred2 and pred3",temporal_response
always ( not (pred1) -> (pred2) since (pred3) ),In the case the pred1 then the following condition holds: the pred2 and will always keep like that since at a time in the past from the start of the execution once pred3,temporal_response
eventually [0:t1] (rise (pred1) and rise (pred2)),"At a certain moment in the first t1 time units, finally the value of signal pred1 and finally the pred2",invariance_reachability
always ( pred1 and pred2 -> rise (pred3 and pred4) and pred5 ),"Globally, everytime when pred1 and the pred2 then promptly the event that the value of signal pred3 and pred4 has to be observed, and the value of pred5 starting without any delay.",immediate_response
always [0:t1] (pred1),The mode of signal pred1 all the time for every time instant in the first t1 time units.,invariance_reachability
always [0:t1] (pred1 and pred2),"For every moment within t1 time units, the state of pred1 and consistently pred2",invariance_reachability
always [0:t1] (pred1),Uninterruptedly the mode of pred1 for every time instant within t1 time units.,invariance_reachability
always ( rise (pred1) -> pred2 and pred3 ),Everytime when pred1 then the following condition holds: in no time the value of pred2 and pred3,immediate_response
eventually (rise (pred1)),The transition action that pred1 has to eventually occur at a time in the future before the execution ends.,invariance_reachability
always ( not (pred1 and pred2) and fall (pred3) -> eventually [0:t1] (always [0:t2] (pred4)) ),"In the case pred1 and pred2 and the scenario that the value of signal pred3 occurs then the following condition is true: finally after a certain time instant in the following t1 time units for each time instant within the next t2 time units, the value of signal pred4 consistently.",stabilization_recurrence
always ( rise (pred1) -> pred2 and (pred3 and pred4) ),"Globally, if the transition action that the pred1 gets observed then all of the following conditions hold: without any delay the value of signal pred2 and pred3 and pred4 at the same time point.",immediate_response
always ( pred1 or rise (pred2) -> pred3 and pred4 ),"Everytime when pred1 or the transition action that pred2 is observed, then at the same time instant pred3 and pred4",immediate_response
always ( rise (pred1) -> pred2 ),"In the case the transition action that the mode of pred1 gets observed, then all of the following conditions hold: the state of signal pred2 at the same moment.",immediate_response
always [0:t1] ((pred1 and pred2) and pred3),"For each time point during the first t1 time units, the value of signal pred1 and pred2 without interruption, and the value of signal pred3 all the time.",invariance_reachability
eventually [0:t1] (pred1),"Ultimately there ought to exist sometime starting at most t1 time units, at which the value of pred1",invariance_reachability
eventually [0:t1] (pred1),pred1 eventually at a certain time instant in the first t1 time units.,invariance_reachability
always ( pred1 and pred2 -> not (always [0:t1] (pred3)) ),"When the value of pred1 and the value of pred2 then in response for each time instant during the next t1 time units, pred3 consistently.",temporal_response
eventually [t1:t2] (rise (pred1)),Finally the transition action that the value of signal pred1 will have to be detected at a certain time instant after between t1 to t2 time units.,invariance_reachability
always ( rise (pred1) -> pred2 ),"Globally, everytime when the event that the value of signal pred1 takes place, then in response starting without any delay the value of pred2",immediate_response
always ( fall (pred1) -> eventually [t1:t2] (rise (pred2)) ),"Everytime when the scenario that the value of pred1 gets detected, then all of the following conditions are true: there should be sometime after between t1 to t2 time units ultimately, at which the event that pred2 must take place.",temporal_response
eventually [t1:t2] (rise (pred1) and pred2),"There will be a certain time instant within the first t1 to t2 time units, at which eventually the scenario that the pred1 will be observed, and the value of signal pred2",invariance_reachability
always ( rise (pred1) -> rise (pred2) ),"It is always the case that everytime when the transition action that the value of pred1 takes place, then in response at once the event that the value of pred2 shall be detected.",immediate_response
always [0:t1] (pred1),"For every time instant within the first t1 time units, without interruption the pred1",invariance_reachability
always (pred1 and not (pred2)),In the future before the end of the execution the value of pred1 and continuously the value of signal pred2,invariance_reachability
always ( pred1 and (pred2 and pred3) -> eventually [t1:t2] (always (pred4 and pred5)) ),"Globally, during the interval that pred1 and pred2 and pred3 then all of the following conditions hold: at a certain time instant during the next t1 to t2 time units, the value of signal pred4 and pred5 and then will have to stay in this interval without interruption in the future before the end of the execution.",stabilization_recurrence
always ( fall (pred1 and pred2) -> (pred3) until [0:t1] (pred4 and pred5) ),"Globally, when the event that pred1 and pred2 occurs then the following condition holds: consecutively pred3 until the value of pred4 and pred5 which needs to be observed at a time within the first t1 time units ultimately.",temporal_response
always ( fall (pred1) -> not ((pred2 and pred3) until (rise (pred4))) ),"In case that the mode of pred1 then in response the following condition shan't be true: the pred2 and pred3 and then consistently this scenario will remain until there is a certain time point in the future before the execution ends, at which the event that the mode of pred4 is observed.",temporal_response
always ( (pred1 and pred2) and pred3 -> eventually [0:t1] (pred4) ),"Globally, when the pred1 and pred2 and the value of pred3 then the following condition is true: at a certain time point during the subsequent t1 time units, finally the value of signal pred4",temporal_response
always [t1:t2] (not (pred1) or pred2),"For each moment within t1 to t2 time units, without interruption the value of pred1 or the value of pred2",invariance_reachability
always ( pred1 -> eventually [t1:t2] (always [0:t3] (pred2)) ),"Globally, whenever the value of pred1 then the following condition holds: ultimately at a certain time point during the first t1 to t2 time units, during the next t3 time units, pred2",stabilization_recurrence
eventually (pred1 and not (pred2)),"There ought to exist a certain moment in the future, at which the value of signal pred1 eventually and the pred2",invariance_reachability
always ( rise (pred1) -> always [0:t1] (eventually [0:t2] (rise (pred2))) ),"It is always the case that when the transition action that pred1 gets observed, then for every time instant during the coming t1 time units, there needs to be a certain time point during the following t2 time units, at which eventually the scenario that the pred2 must happen.",stabilization_recurrence
always ( fall (pred1 and pred2) -> always (eventually (rise (pred3))) ),"When the scenario that the value of signal pred1 and pred2 gets observed, then all of the following conditions hold: for each time instant in the future until the end of the execution, at a certain time instant in the future before the end of the simulation, the event that pred3 ought to be observed.",stabilization_recurrence
always ( pred1 -> rise (pred2) ),In the event that the mode of pred1 then the following condition holds: without any delay the scenario that the value of pred2 will have to take place.,immediate_response
eventually [t1:t2] (pred1),"At a time after between t1 to t2 time units, the state of pred1 ultimately.",invariance_reachability
always ( not (pred1) or (pred2 and pred3) -> historically [val4:t1] (pred4) ),It is always the case that if the pred1 or the pred2 and pred3 then all of the following conditions hold: the value of pred4 and must always continue like that within the last t1 time units.,temporal_response
always ( rise (pred1) -> pred2 ),When the transition action that the state of pred1 is detected then all of the following conditions hold: pred2 at the same time instant.,immediate_response
eventually (not (pred1) and (pred2 and pred3)),"There needs to be a time in the future, at which the value of signal pred1 finally, and the pred2 and pred3",invariance_reachability
always ( eventually [0:t1] (pred1) -> (not fall (pred2 and pred3)) since [t2:t3] (pred4) ),"Globally, if finally the value of pred1 at a certain moment within the following t1 time units then all of the following conditions hold: the value of signal pred2 and pred3 and then continuously this condition will continue since there existed a certain time point in the elapsed t2 to t3 time units, at which the value of pred4 once.",temporal_response
always ( pred1 and pred2 -> always [0:t1] (eventually [0:t2] (pred3 and pred4)) ),"Globally, while pred1 and pred2 then for every moment within the next t1 time units, pred3 and pred4 at a certain moment within t2 time units.",stabilization_recurrence
eventually [t1:t2] (pred1 or not (pred2)),"At a certain time instant in the first t1 to t2 time units, eventually the value of signal pred1 or the state of signal pred2 ultimately.",invariance_reachability
always [0:t1] ((pred1 and pred2) and pred3),"For every moment in the first t1 time units, the value of signal pred1 and pred2 and pred3",invariance_reachability
always ( pred1 -> pred2 ),"Globally, while the value of signal pred1 then the following condition is true: the pred2 at the same time instant.",immediate_response
always ( rise (pred1) -> pred2 ),"Globally, in case that the event that the pred1 gets detected then the following condition is true: the value of pred2 instantly.",immediate_response
always ( rise (pred1 and pred2) -> eventually [0:t1] (fall (pred3)) ),"It is always the case that when the transition action that the pred1 and pred2 takes place then the following condition holds: at a certain moment during the next t1 time units, finally the scenario that pred3 has to take place.",temporal_response
eventually [t1:t2] (pred1),"At a certain time instant after between t1 to t2 time units, the value of pred1 ultimately.",invariance_reachability
always [0:t1] (pred1),For each moment in the first t1 time units the mode of pred1,invariance_reachability
eventually (pred1),The mode of pred1 at sometime in the future before the end of the execution.,invariance_reachability
always [0:t1] (not (pred1) and pred2),For every moment during the first t1 time units continuously pred1 and consecutively the value of pred2,invariance_reachability
eventually [t1:t2] (pred1),pred1 ultimately at a certain time instant within the first t1 to t2 time units.,invariance_reachability
always ( rise (pred1 and pred2) -> pred3 ),If the transition action that the value of pred1 and pred2 happens then starting without any delay the value of signal pred3,immediate_response
always ( rise (pred1 and pred2) -> always [t1:t2] (eventually [0:t3] (pred3)) ),"If the scenario that the pred1 and pred2 is observed, then the following condition holds: for each time instant within the coming t1 to t2 time units, the value of signal pred3 at a certain time instant in the next t3 time units.",stabilization_recurrence
always (not rise (pred1 and pred2) and pred3),In the future before the simulation ends the scenario that pred1 and pred2 should consecutively not get detected and continuously the value of signal pred3,invariance_reachability
always ( rise (pred1) -> always [0:t1] (eventually [t2:t3] (rise (pred2))) ),"It is always the case that if the transition action that the mode of signal pred1 happens, then the following condition is true: for every time instant within t1 time units, ultimately there needs to be a certain time instant during the subsequent t2 to t3 time units, at which the transition action that the value of pred2 must occur.",stabilization_recurrence
always ( fall (once (pred1 and pred2)) -> (pred3 and pred4) until [0:t1] (pred5) ),"Globally, everytime when the following condition changes from true to false: at a certain moment in the past from the start of the simulation, the value of signal pred1 and pred2 once, then all of the following conditions are true: eventually the mode of signal pred5 at a time during the next t1 time units, and before that pred3 and pred4 consecutively.",temporal_response
always ( fall (pred1) -> pred2 and pred3 ),In the case the mode of signal pred1 then instantly the state of signal pred2 and right away the pred3,immediate_response
always ( fall (pred1 and pred2) -> pred3 and pred4 ),In case that the scenario that the value of pred1 and pred2 takes place then all of the following conditions hold: right away the value of pred3 and pred4,immediate_response
always ( (pred1 and pred2) and pred3 -> not (pred4 and pred5) and pred6 ),It is always the case that everytime when the value of signal pred1 and pred2 and pred3 then pred4 and pred5 at the same time point and right away the value of signal pred6,immediate_response
always ( not (once (pred1)) -> (pred2) until [t1:t2] (rise (pred3)) ),"Globally, when there would not exist anytime during the past, at which pred1 then the value of signal pred2 and consistently this scenario shall last until there exists sometime within the coming t1 to t2 time units eventually, at which the scenario that pred3 will be observed.",temporal_response
eventually [t1:t2] (rise (pred1 and pred2)),"At a certain time point within t1 to t2 time units, pred1 and pred2",invariance_reachability
always ( rise (pred1) -> always (pred2) ),As soon as the transition action that the value of signal pred1 is observed then all of the following conditions are true: in the future before the end of the execution consecutively the pred2,temporal_response
always ( (pred1 and pred2) or not (pred3) -> always (pred4) ),"Globally, while pred1 and pred2 or the state of signal pred3 then the pred4 in the future till the execution ends.",temporal_response
eventually [0:t1] (pred1),The mode of signal pred1 at a certain time point in less than t1 time units.,invariance_reachability
always ( rise (pred1) -> not (pred2) ),"Whenever the scenario that pred1 occurs, then the following condition is true: simultaneously the value of signal pred2",immediate_response
always ( pred1 or pred2 -> not (pred3) ),As soon as pred1 or pred2 then at the same time the mode of pred3,immediate_response
eventually (pred1),"Finally there needs to be a certain time instant in the future before the end of the simulation, at which pred1",invariance_reachability
eventually [val1:t1] (pred1 or pred2),"There exists a certain time instant in the first t1 time units, at which eventually the value of signal pred1 or finally the mode of pred2",invariance_reachability
always ( pred1 -> (pred2 and pred3) until [0:t1] (pred4 and pred5) ),"Globally, in case that the state of signal pred1 then the following condition holds: the pred2 and pred3 consistently until at sometime within the next t1 time units the value of pred4 and pred5",temporal_response
always (pred1 and pred2),In the future before the end of the execution pred1 and the mode of signal pred2,invariance_reachability
always ( rise (pred1) -> historically (pred2) ),"Everytime when the transition action that the value of pred1 is detected, then all of the following conditions hold: the pred2 and kept like this without interruption in the past since the start of the execution.",temporal_response
eventually (pred1 and pred2),At a time in the future before the simulation ends the value of pred1 and the value of signal pred2,invariance_reachability
always ( rise (pred1 and pred2) -> eventually [t1:t2] (always (pred3)) ),"In the case the value of pred1 and pred2 then all of the following conditions hold: eventually after a certain time instant within the following t1 to t2 time units, pred3 and this scenario needs to remain in the future before the simulation ends.",stabilization_recurrence
always [0:t1] (pred1),"For each time point within t1 time units, the value of signal pred1 all the time.",invariance_reachability
always ( fall (pred1) -> eventually [0:t1] (pred2) ),It is always the case that whenever the scenario that the value of pred1 happens then all of the following conditions hold: ultimately at a time during the next t1 time units the value of signal pred2,temporal_response
eventually [0:t1] (not (pred1)),"There has to be finally a certain time point within t1 time units, at which the pred1",invariance_reachability
always ( rise (pred1 and pred2) -> pred3 or pred4 ),"Whenever the scenario that pred1 and pred2 gets observed, then all of the following conditions are true: the value of pred3 or pred4 immediately.",immediate_response
always ( pred1 -> pred2 and not (pred3) ),It is always the case that whenever pred1 then in no time the value of signal pred2 and in no time the pred3,immediate_response
always [0:t1] (pred1),Consistently the value of pred1 for at least t1 time units.,invariance_reachability
always ( not (pred1) -> (pred2) until (pred3) ),"Globally, during the interval that the value of pred1 then all of the following conditions are true: the state of signal pred2 and then this scenario will have to always last till the state of signal pred3 which is eventually detected at a certain time point in the future before the execution ends.",temporal_response
always ( fall (historically (pred1)) -> always [0:t1] (eventually [0:t2] (rise (pred2))) ),"It is always the case that everytime when the condition that the value of signal pred1 without interruption in the past since the beginning of the simulation will be observed to shift from true to false, then the following condition is true: for every time point in the coming t1 time units, there is a certain moment within the first t2 time units, at which ultimately the transition action that the value of signal pred2 needs to occur.",stabilization_recurrence
always ( fall (pred1 and pred2) -> eventually (not (pred3)) ),"Whenever the transition action that the value of signal pred1 and pred2 takes place then all of the following conditions are true: there must exist a certain time instant in the future, at which the value of pred3 finally.",temporal_response
always ( rise (pred1) -> once [0:t1] (rise (pred2)) ),"As soon as the scenario that the value of pred1 is detected then all of the following conditions hold: there will have to once exist a certain time instant during the last t1 time units, at which the pred2",temporal_response
eventually [t1:t2] (rise (pred1) or pred2),"There exists a certain time instant starting between t1 to t2 time units finally, at which the transition action that the value of pred1 will take place or the pred2",invariance_reachability
eventually [0:t1] (pred1 and not fall (pred2)),"There exists a certain time instant starting at most t1 time units, at which the value of pred1 ultimately and the transition action that the pred2 shall finally not be observed.",invariance_reachability
always ( not (pred1) or pred2 -> pred3 ),Everytime when the pred1 or the mode of pred2 then all of the following conditions are true: pred3,immediate_response
always ( rise (pred1) -> eventually (always [t1:t2] (not (pred2))) ),"Everytime when the event that the mode of signal pred1 is detected then all of the following conditions are true: there should be a time in the future before the execution ends finally, after which the value of pred2 and this condition shall last consistently for each time point during the subsequent t1 to t2 time units.",stabilization_recurrence
always [t1:t2] (pred1 and pred2),For every time instant in the first t1 to t2 time units pred1 continuously and without interruption the pred2,invariance_reachability
always ( rise (pred1) -> pred2 or rise (pred3 and pred4) ),"In the case the transition action that the pred1 gets observed, then the following condition holds: the value of pred2 at the same time, or the transition action that the pred3 and pred4 will have to be promptly detected.",immediate_response
always ( rise (pred1) -> once [t1:t2] (pred2 and pred3) ),"It is always the case that when the transition action that the state of pred1 is observed then in response once there had to exist a certain time instant in the past t1 to t2 time units, at which the value of signal pred2 and pred3",temporal_response
always ( rise (pred1) -> eventually [0:t1] (not rise (pred2)) ),"Globally, when the value of signal pred1 then the following condition holds: eventually the mode of pred2 at a certain time instant within t1 time units.",temporal_response
always ( pred1 and not fall (pred2 and pred3) -> pred4 ),"Globally, everytime when the state of pred1 and the value of signal pred2 and pred3 then all of the following conditions hold: the value of signal pred4",immediate_response
always ( pred1 -> pred2 ),It is always the case that whenever the mode of signal pred1 then all of the following conditions are true: the value of pred2 simultaneously.,immediate_response
always [0:t1] (pred1),"Within t1 time units, the mode of signal pred1",invariance_reachability
always ( not fall (pred1 and pred2) or not (pred3 and pred4) -> eventually [t1:t2] (pred5) ),"During the interval that the scenario that pred1 and pred2 does not occur or the value of pred3 and pred4 then the following condition is true: there shall exist a certain time instant in the first t1 to t2 time units, at which pred5",temporal_response
always ( rise (pred1) or rise (pred2) -> once [t1:t2] (pred3) ),"It is always the case that in case that the scenario that the pred1 happens or pred2 then there should exist a certain time instant within the past t1 to t2 time units, at which the value of pred3",temporal_response
always ( pred1 or pred2 -> pred3 ),In the event that the value of pred1 or the value of pred2 then the pred3 at the same time instant.,immediate_response
eventually [0:t1] (pred1),"There must exist a certain time point within the first t1 time units, at which the state of pred1",invariance_reachability
always [0:t1] ((pred1 and pred2) or pred3),"For each time point within the first t1 time units, the pred1 and pred2 or the value of signal pred3",invariance_reachability
always ( rise (pred1 and pred2) -> (pred3 and pred4) until (fall (pred5)) ),"Globally, when the event that the value of pred1 and pred2 takes place, then the following condition holds: there has to be finally a time in the future before the simulation ends, at which the scenario that pred5 needs to get detected, till then uninterruptedly the value of pred3 and pred4",temporal_response
always ( rise (pred1) -> eventually [t1:t2] (always [0:t3] (pred2)) ),"If the scenario that the value of pred1 gets observed then the following condition is true: there has to exist sometime after between t1 to t2 time units ultimately, at which the pred2 and this scenario ought to remain for each moment during the coming t3 time units.",stabilization_recurrence
always ( pred1 -> eventually [0:t1] (always [0:t2] (pred2)) ),"If pred1 then the following condition holds: eventually there exists a certain moment in the first t1 time units, after which for each time point in the following t2 time units, pred2",stabilization_recurrence
always ( fall (pred1) -> always [0:t1] (eventually [0:t2] (pred2)) ),"It is always the case that whenever the scenario that the mode of pred1 takes place, then the following condition holds: for each time point within the subsequent t1 time units at a certain time instant within the coming t2 time units the value of signal pred2 ultimately.",stabilization_recurrence
always ( fall (pred1 and pred2) and pred3 -> always [0:t1] (eventually [t2:t3] (rise (pred4 and pred5))) ),"If the scenario that pred1 and pred2 gets observed, and the state of pred3 then for every moment during the following t1 time units, there shall be finally a certain time instant in the first t2 to t3 time units, at which the scenario that pred4 and pred5 will happen.",stabilization_recurrence
always ( rise (pred1) -> eventually (pred2) ),"It is always the case that in case that the scenario that pred1 gets observed, then there ought to be sometime in the future before the execution ends, at which the pred2 finally.",temporal_response
always ( pred1 or rise (pred2) -> not (always [0:t1] (not (pred3))) ),When the state of pred1 or the scenario that the pred2 gets detected then in response the condition that uninterruptedly the value of pred3 for each time instant within the coming t1 time units should not be true.,temporal_response
eventually [0:t1] (pred1 and pred2),"At a time after at most t1 time units, pred1 and the value of signal pred2 ultimately.",invariance_reachability
always ( pred1 -> always [0:t1] (eventually [0:t2] (pred2)) ),"Globally, while the state of signal pred1 then for each moment in the next t1 time units at a certain time instant in the subsequent t2 time units, the state of signal pred2",stabilization_recurrence
always ( fall (pred1) -> eventually [0:t1] (always [0:t2] (not (pred2 and pred3))) ),"Everytime when the scenario that the pred1 happens, then after sometime in the first t1 time units, during the following pred2 and pred3 uninterruptedly.",stabilization_recurrence
eventually [t1:t2] (pred1 and not (pred2)),"There ought to be a certain time instant within the first t1 to t2 time units, at which the pred1 and finally the value of pred2",invariance_reachability
always ( pred1 and pred2 -> always [t1:t2] (eventually [t3:t4] (not fall (pred3))) ),"While pred1 and the value of pred2 then all of the following conditions are true: for every time point in the next t1 to t2 time units finally there needs to exist a certain moment within the next t3 to t4 time units, at which the transition action that the state of signal pred3 does not occur.",stabilization_recurrence
always ( rise (pred1) -> always [0:t1] (pred2) ),"Whenever the transition action that pred1 is detected, then the following condition holds: for each moment in the first t1 time units, pred2",temporal_response
always ( fall (pred1) -> always (pred2 and pred3) ),"Globally, if the event that pred1 happens, then the following condition holds: in the future until the execution ends, the value of pred2 and pred3 consecutively.",temporal_response
always ( rise (pred1 and pred2) -> not ((pred3 and pred4) until [t1:t2] (rise (pred5))) ),In the case the event that the value of pred1 and pred2 is observed then the condition that pred3 and pred4 consistently until the value of pred5 at a time within the following t1 to t2 time units mustn't be true.,temporal_response
always ( pred1 -> pred2 ),"Globally, everytime when the pred1 then the following condition holds: pred2 right away.",immediate_response
always ( (not (pred1)) since (fall (pred2 and pred3)) -> always (eventually [t1:t2] (not (pred4))) ),"It is always the case that whenever consistently pred1 since at a certain moment in the past from the start of the simulation once the transition action that the pred2 and pred3 took place, then all of the following conditions hold: for every time instant in the future there ultimately exists a certain moment within the following t1 to t2 time units, at which pred4",stabilization_recurrence
always ( pred1 and pred2 -> fall (eventually [t1:t2] (rise (pred3))) ),"Whenever the pred1 and pred2 then in response the subsequent condition ought to shift from true to false: there is a certain time instant within the following t1 to t2 time units finally, at which the transition action that the value of pred3 takes place.",temporal_response
eventually (pred1 and rise (pred2 and pred3)),"There shall be a certain moment in the future before the execution ends, at which pred1 and the event that the value of pred2 and pred3 has to be detected finally.",invariance_reachability
always ( pred1 and pred2 -> pred3 ),"Globally, when pred1 and pred2 then immediately the value of pred3",immediate_response
always ( rise (pred1) -> pred2 and pred3 ),"Globally, whenever the event that pred1 happens, then in response the value of signal pred2 and pred3 at the same moment.",immediate_response
eventually [0:t1] (pred1),"There must eventually exist a time after at most t1 time units, at which the value of pred1",invariance_reachability
eventually (pred1 or not (pred2)),"There has to be sometime in the future before the execution ends, at which the value of signal pred1 ultimately or eventually the state of signal pred2",invariance_reachability
always ( rise (pred1 and pred2) -> (pred3) until [0:t1] (pred4) ),"Globally, when the scenario that the value of signal pred1 and pred2 occurs, then all of the following conditions are true: the pred3 and will always keep like this until there is sometime during the first t1 time units, at which finally the value of pred4",temporal_response
always ( rise (pred1) -> eventually [0:t1] (always (pred2)) ),"It is always the case that when the event that the pred1 occurs, then ultimately there ought to exist a certain time point within t1 time units, at which the value of signal pred2 and consecutively this condition needs to hold in the future before the end of the execution.",stabilization_recurrence
always [0:t1] (pred1 and pred2),"For each time point within t1 time units, uninterruptedly pred1 and the mode of pred2 consistently.",invariance_reachability
always ( fall (historically [t1:t2] (pred1)) -> not ((not fall (pred2)) until [t3:t4] (rise (pred3))) ),"On condition that the condition that the state of signal pred1 uninterruptedly within the past t1 to t2 time units is observed to change from true to false, then the condition that the mode of signal pred2 until the pred3 at a certain time point within the next t3 to t4 time units must not be true.",temporal_response
always ( historically [0:t1] (pred1) -> always (eventually [0:t2] (rise (pred2 and pred3))) ),"It is always the case that in case that consecutively the value of signal pred1 in the elapsed t1 time units, then the following condition holds: for each moment in the future before the execution ends at a certain time point during the subsequent t2 time units the scenario that the pred2 and pred3 should be detected finally.",stabilization_recurrence
eventually (rise (pred1) and pred2),"There needs to exist a certain time point in the future, at which the event that the pred1 ought to happen ultimately and the state of signal pred2",invariance_reachability
always ( once [t1:t2] (pred1 and pred2) -> always (eventually [0:t3] (rise (pred3))) ),"It is always the case that in case that pred1 and pred2 once at a time in the past t1 to t2 time units then all of the following conditions are true: for every moment in the future till the end of the simulation, there shall be eventually sometime within the subsequent t3 time units, at which the scenario that the state of signal pred3 has to be detected.",stabilization_recurrence
always ( fall (pred1) -> eventually [t1:t2] (pred2 and pred3) ),"In case that the scenario that the state of pred1 gets observed, then the following condition is true: the value of pred2 and pred3 eventually at a certain moment during the first t1 to t2 time units.",temporal_response
eventually (not (pred1) and (pred2 and pred3)),At a certain time point in the future before the simulation ends pred1 finally and the pred2 and pred3,invariance_reachability
always ( pred1 -> not ((pred2) until (pred3)) ),Whenever pred1 then the following condition oughtn't to be true: the pred2 until the pred3 at sometime in the future before the end of the simulation.,temporal_response
always [0:t1] (pred1),Consistently the value of pred1 for every time instant within the first t1 time units.,invariance_reachability
always ( pred1 and pred2 -> pred3 ),"Globally, while the pred1 and the pred2 then pred3",immediate_response
always (pred1 or pred2),"In the future till the end of the simulation, the value of signal pred1 or pred2",invariance_reachability
always ( once [t1:t2] (rise (pred1 and pred2)) -> not ((not (pred3)) until [t3:t4] (pred4)) ),"It is always the case that if at sig3 certain time instant in the elapsed t1 to t2 time units the event that the value of pred1 and pred2 was detected once then in response the following condition should not be true: there exists pred4 finally, until then the value of signal pred3",temporal_response
always ( (pred1) since [t1:t2] (pred2) -> eventually [0:t3] (always [0:t4] (pred3)) ),"If at a certain time instant within the last t1 to t2 time units pred2 after that the pred1 uninterruptedly then all of the following conditions are true: there has to be a certain time instant starting at most t3 time units finally, at which for each moment within the subsequent t4 time units, continuously pred3",stabilization_recurrence
always ( not (pred1) -> not ((pred2) until [t1:t2] (pred3)) ),"Globally, everytime when the value of pred1 then in response the condition that the value of pred2 consistently until eventually the value of pred3 at a certain time instant within t1 to t2 time units shan't be true.",temporal_response
