stl,English,Type
always ( rise (mUsGpqA1 > 8) -> always [0:4.65] (zQ6VJ40 <= 5) ),"It is always the case that in case that the event that the value of mUsGpqA1 jumps to over 8 occurs, then all of the following conditions are true: zQ6VJ40 will have to be less than or equal to 5 and this condition has to continue all the time for every moment in the first 4.65 time units.",temporal_response
always ( rise (j == O) -> dRMdG == ZZgnv ),It is always the case that whenever the transition action that the state of signal j is changed to O gets detected then the following condition is true: the state of dRMdG will have to be ZZgnv simultaneously.,immediate_response
always ( rise (zu29 == 3) -> always [0:2] (e < 38.15) ),"Globally, everytime when the event that the zu29 signal is changed to 3 gets observed then in response the e signal needs to be less than 38.15 and must continuously remain in this interval for each time point during the following 2 time units.",temporal_response
always [0:414] (sig1 == 47),Continuously the value of signal sig1 ought to remain equal to 47 within the first 414 time units.,invariance_reachability
always ( a1mM7qyvb < 2138.8 and fall (PU >= 1 and PU <= 2) -> eventually [0:4.02] (always [0:5.3] (OmnVZwAvuf >= 1407 and OmnVZwAvuf <= 2753)) ),"If the value of signal a1mM7qyvb is less than 2138.8 and the scenario that the value of signal PU leaves the range [1, 2] takes place then all of the following conditions hold: there needs to be finally a certain time instant within the first 4.02 time units, at which for each moment in the coming 5.3 time units OmnVZwAvuf remains greater than or equal to 1407 and less than or equal to 2753.",stabilization_recurrence
always ( rise (Au > 0.49 and Au < 6.76) -> always (Xi9 >= 1 and Xi9 <= 5) ),"It is always the case that whenever the scenario that the value of signal Au gets into the range (0.49, 6.76) gets detected, then the following condition is true: the Xi9 signal must be between [1, 5] and then will always keep like this in the future until the simulation ends.",temporal_response
always [0:1328] (not (cu5T == Uohuz0L9)),Uninterruptedly the mode of cu5T will not be in Uohuz0L9 for each time instant during the first 1328 time units.,invariance_reachability
always ( not (once [0:2864.23] (not (zD6YW > 0))) -> always [0:9] (eventually [0:0.79] (kwvtBDkp_ > 6 and kwvtBDkp_ <= 10)) ),"It is always the case that when the subsequent condition isn't true: at a certain moment during the elapsed 2864.23 time units, once the zD6YW signal will not be greater than 0 then the following condition is true: for each time instant during the coming 9 time units, at a certain time point in the coming 0.79 time units, kwvtBDkp_ has to be in the interval (6, 10] ultimately.",stabilization_recurrence
always ( rise (ygXSg <= 0) -> Y6uwYFi3 == qSVKd ),It is always the case that whenever the transition action that ygXSg falls to less than or equal to 0 gets observed then the following condition is true: Y6uwYFi3 shall be in qSVKd.,immediate_response
always ( fall (B == 396) -> (not fall (jHhQlTlj == 2)) until [0:6] (rb == mj) ),"Globally, whenever the transition action that the B signal starts deviating from 396 gets detected then all of the following conditions hold: jHhQlTlj ought not to start deviating from 2 then this scenario will last uninterruptedly until there will be a certain time instant in the next 6 time units, at which the mode of rb will be mj eventually.",temporal_response
always ( s9nUIpYg >= 77 or not (TvXr >= 15.47) -> (not (zt7SjOKa7 > 73)) until (kYIh3Zp == RAHv) ),"In the case the s9nUIpYg signal is greater than or equal to 77, or TvXr is not greater than or equal to 15.47, then the value of signal zt7SjOKa7 mustn't be higher than 73 and then this scenario needs to uninterruptedly hold until there will exist a certain time point in the future before the end of the simulation, at which ultimately the kYIh3Zp signal is set to RAHv.",temporal_response
eventually [0:11.67] (nwv8YaEIc == 287.1 or QO2LoBc == zt3aY),"At a certain moment starting at most 11.67 time units, nwv8YaEIc needs to be 287.1 ultimately, or the state of signal QO2LoBc shall be in zt3aY.",invariance_reachability
always ( WZfU_pq == z and kKYL == 5.5 -> M > 6 and M < 92 ),"Globally, if the state of signal WZfU_pq is set to z and the value of kKYL is 5.5 then all of the following conditions are true: in no time M will be higher than 6 and less than 92.",immediate_response
always [0:4.4] (sig1 == rLy6qb),"For each time instant in the first 4.4 time units, sig1 ought to continuously keep in rLy6qb.",invariance_reachability
always ( not (sSPcaKF > 84) and DpZLbEj_ == uqbkwl -> always (eventually [58.88:67.63] (rise (KErs6j_X >= 3))) ),"Globally, during the interval that the value of signal sSPcaKF isn't larger than 84 and the state of DpZLbEj_ is uqbkwl, then in response for every moment in the future before the end of the execution at a certain moment within the next 58.88 to 67.63 time units, finally the scenario that KErs6j_X goes to greater than or equal to 3 has to get observed.",stabilization_recurrence
always ( ju_WPUd >= 19.3 and dfEcVsRfvm > 93 -> not (j7b_Re4djp >= 3 and j7b_Re4djp <= 9) ),"If the value of signal ju_WPUd is greater than or equal to 19.3 and the dfEcVsRfvm signal is above 93, then all of the following conditions hold: the value of signal j7b_Re4djp has to be out of the range [3, 9] at the same time instant.",immediate_response
always ( IwI == 7 and (K3Sw >= 96.82 and K3Sw <= 98.19) -> rise (AXh1JF >= 8 and AXh1JF <= 9) ),"While the IwI signal is 7 and K3Sw is between the closed interval [96.82, 98.19], then in response starting without any delay the event that the value of signal AXh1JF enters the range [8, 9] will happen.",immediate_response
always ( S9ZN == q -> sig1 == EBgp9yAT ),If the state of S9ZN is in q then the mode of signal sig1 is EBgp9yAT at the same time.,immediate_response
always ( rise (q_L4n_WY_3 >= 2.33) -> CoZ >= 4 and CoZ < 7 ),"Globally, in case that the q_L4n_WY_3 signal jumps to no less than 2.33 then all of the following conditions are true: immediately the value of signal CoZ is greater than or equal to 4 and less than 7.",immediate_response
always ( (Thn > 6.6 and Thn < 8.2) or sig1 > 9 -> eventually [0:8.65] (kMCTuhwD2H == TL38iK) ),"It is always the case that when the value of Thn is greater than 6.6 and smaller than 8.2, or the value of signal sig1 is over 9, then finally the state of kMCTuhwD2H has to be in TL38iK at a certain moment in the next 8.65 time units.",temporal_response
always ( rise (zlNyUdM_H > 2427 and zlNyUdM_H < 2476) -> (Fn <= 7) until (KsI < 62.82) ),"When the transition action that the zlNyUdM_H signal enters the range (2427, 2476) happens, then all of the following conditions hold: consistently the Fn signal needs to keep no more than 7 till finally the KsI signal is lower than 62.82, which has to be observed at a certain moment in the future before the end of the simulation.",temporal_response
always ( rise (b8gZAV > 230) -> eventually [0:8] (always (sig1 >= 99)) ),"Globally, when b8gZAV jumps to higher than 230, then in response there should finally exist a time within the subsequent 8 time units, at which sig1 must remain greater than or equal to 99 consistently in the future till the end of the simulation.",stabilization_recurrence
always ( rise (g >= 3) -> eventually [0:4] (always [0:5.6] (kJ <= 2.25)) ),"It is always the case that everytime when the event that g becomes no less than 3 takes place then all of the following conditions hold: at a certain moment during the subsequent 4 time units, kJ ought to keep less than or equal to 2.25 without interruption for every moment in the subsequent 5.6 time units.",stabilization_recurrence
always ( not (Kgrj == 6) and mDrJpKGt <= 2866 -> always [2.72:3.73] (yX > 1769.1) ),"In case that the value of signal Kgrj is not equal to 6, and the mDrJpKGt signal is less than or equal to 2866 then all of the following conditions are true: the value of signal yX ought to be higher than 1769.1 and then this scenario should sustain without interruption for every time instant within the first 2.72 to 3.73 time units.",temporal_response
always ( L8Xx >= 7 and L8Xx <= 10 -> eventually [0:2417] (always [0:8] (wYW == 2)) ),"During the interval that the L8Xx signal is greater than or equal to 7 and less than or equal to 10, then ultimately at a certain time instant in the next 2417 time units, the wYW signal should settle to 2 and then this condition will continue uninterruptedly for every time point in the next 8 time units.",stabilization_recurrence
eventually [31:35] (_MTpFeAzc == 0.1),"At sometime in the first 31 to 35 time units, the value of signal _MTpFeAzc shall be equal to 0.1 eventually.",invariance_reachability
always [0:88] (gLLgl_MF > 62 and (I_dKW4 > 7.55 and I_dKW4 < 9.37)),For every moment during the first 88 time units the value of gLLgl_MF shall uninterruptedly remain over 62 and uninterruptedly the I_dKW4 signal will have to keep greater than 7.55 and below 9.37.,invariance_reachability
always ( rise (qB8NP == 55) and iO == 2.5 -> xjLDv5kj < 31 ),"Globally, in case that the value of qB8NP is shifted to 55, and iO is set to 2.5, then all of the following conditions hold: the value of xjLDv5kj needs to be smaller than 31 starting without any delay.",immediate_response
always ( rise (cy > 3.45 and cy <= 8.16) -> not rise (eventually [15:83] (uiEiV5 >= 2979 and uiEiV5 < 2991)) ),"Everytime when the cy signal enters the range (3.45, 8.16] then the subsequent condition mustn't be detected to change from false to true: at a time during the first 15 to 83 time units the uiEiV5 signal will be eventually greater than or equal to 2979 and less than 2991.",temporal_response
always ( rise (zrDA3dn >= 75) -> eventually [68:89] (tT5Y < 31) ),"It is always the case that in case that the event that the value of zrDA3dn goes to greater than or equal to 75 occurs, then at a time in the first 68 to 89 time units, ultimately tT5Y is lower than 31.",temporal_response
eventually [0:4] (n <= 8),"There will be a certain time instant during the first 4 time units, at which finally the value of signal n must be less than or equal to 8.",invariance_reachability
always ( U6lRIZA5 >= 7 and JVgeY4gR == F -> not (l6FahnASV8 >= 20.39 and l6FahnASV8 <= 88.33) ),"Globally, while the value of signal U6lRIZA5 is greater than or equal to 7 and JVgeY4gR is F then right away the value of signal l6FahnASV8 will be in the outside of the range [20.39, 88.33].",immediate_response
always ( (ZUnh > 1171 and ZUnh < 2955) or yEnRL2kK == AG2MIiTQ0 -> always [0:344] (eventually [0:77] (j0ki4Q < 10)) ),"Globally, during the interval that the value of signal ZUnh is greater than 1171 and less than 2955, or the yEnRL2kK signal is set to AG2MIiTQ0, then the following condition is true: for every time instant in the subsequent 344 time units the j0ki4Q signal needs to be less than 10 at a certain moment starting at most 77 time units.",stabilization_recurrence
always ( (m0 >= 2.5 and m0 <= 73.3) or XOSp < 3 -> uH76QBru4O >= 2.6 and uH76QBru4O < 6.7 ),"It is always the case that when the value of m0 is no less than 2.5 and no more than 73.3 or XOSp is less than 3, then all of the following conditions hold: uH76QBru4O is no less than 2.6 and less than 6.7.",immediate_response
